date,MSFT,GOOGL,AMZN,JPM,JNJ,PG,XOM,CAT,NEE,APD,SPY
2015-01-02,0.006673842840199784,-0.0020917348218643106,-0.0058965683905267685,0.004953659316105474,-0.0004781486084731723,-0.007135799758913097,0.004110329909195576,0.0038238828798817792,0.0037632891180721106,0.008320044373548718,-0.0005351756346134717
2015-01-05,-0.009302822925364329,-0.019053913698342417,-0.020517308440295534,-0.03104496719558547,-0.006984309223820762,-0.004754533392121285,-0.027361844232806964,-0.05278624292509704,-0.010591433125339722,-0.03197414563688139,-0.018059679696165176
2015-01-06,-0.014570966001709262,-0.02467947483811994,-0.022833316787451596,-0.025928984310108927,-0.004913768185385581,-0.004555049438990766,-0.005316203344247428,-0.006434562794048193,0.0038840469847980508,-0.00035516408584590486,-0.0094189966291236
2015-01-07,0.01270536692194879,-0.0029409442603650637,0.010599749398895852,0.0015259409982588679,0.022075910146976296,0.005245535715202143,0.01013250194924975,0.015496704058650002,0.009153534020116982,0.010800824273088816,0.01246121509327991
2015-01-08,0.029418126758096852,0.0034841136290582053,0.006836002948864106,0.022346368714339482,0.007862826828820113,0.011435550126939198,0.01664462081084639,0.010249402118728046,0.006078174677768722,0.02312829525528226,0.017745044733585402
2015-01-09,-0.008405127127270928,-0.012211240654138478,-0.011748652066830845,-0.01738698460004362,-0.013629100479999767,-0.009330406146835557,-0.0014095196799195353,-0.01194904745840697,-0.00882981689530693,-0.014978700014078639,-0.008013598834608726
2015-01-12,-0.012502648865307053,-0.007309474359473489,-0.018590240123935065,-0.008594539940611323,-0.0034305317323892748,-0.0036565096946820086,-0.01921824104187242,-0.00867084997171197,-0.002531882970972732,-0.0069056919639227665,-0.007833537331471851
2015-01-13,-0.0052575107300990576,0.00953607210778551,0.011427198792079984,0.00016998130271561607,0.0017211703965140934,0.004225978646511974,-0.0036532713377199766,-0.005984578202730462,0.003948481711151475,-0.005267963756975136,-0.0028127313103600837
2015-01-14,-0.00862905835371608,0.00823037066288812,-0.004987446563072484,-0.03450033990473578,-0.007254677358142225,-0.003433001107036815,-0.002888888888824659,-0.0034734282723400955,0.006180353965180574,-0.011933342748367104,-0.006037212984577156
2015-01-15,-0.010336198454498291,-0.0037949914010108055,-0.02155010740955443,-0.032036613272223846,-0.01451923076921291,-0.0014446049561936958,-0.008691776242284344,-0.012199372605075642,-0.003815728243059202,-0.0033588222680730473,-0.00916060937996832
2015-01-16,0.016710642040140167,0.012787444692881733,0.013207875936574354,0.017094017093616465,0.015123426676200147,0.015468506565636808,0.024280575538031535,-0.005455407969382153,0.011023916294748304,0.0017926287109348849,0.0131142598733478
2015-01-20,0.0032439446362479973,-0.0010089038197838018,-0.00447134897158985,-0.003933488287190201,-0.026432141484351912,-0.0006575342459118616,-0.00032923617103775005,0.001311709994016752,0.006560709665347719,0.011953331901569664,0.0021326191539046135
2015-01-21,-0.01013149385628298,0.020492606974309657,0.02698313985627432,0.003231017768496436,0.006022312172347277,0.002013378660165266,0.008562959709987883,0.01667262117321333,0.008812999170699332,0.0121657943130149,0.005048005543082157
2015-01-22,0.026350174214426314,0.032494859620823435,0.043969722455845295,0.030416890321596002,0.018253189401898462,0.009809324368132977,0.010884946118867811,0.016984889306184137,-0.0030940030928273687,0.008525506639081692,0.0148709868032606
2015-01-23,0.0010608953972452984,0.008654383026230672,0.006670533642691545,-0.015801354401752565,-0.015034695450907631,-0.016808557082326647,-0.021320124905194415,-0.013936880903270277,-0.0006389776343708187,-0.005958980044254991,-0.005482775351641989
2015-01-26,-0.0036032217048029835,-0.009650336745525512,-0.008739076154806513,0.0015878616785733879,0.0005870841480477562,-0.0055506216702324584,0.009572010122401498,0.00490596892903028,0.0024662038730789426,-0.0026488219711976457,0.002341806117839962
2015-01-27,-0.09253350351027134,-0.028935012669396243,-0.009397403603952692,-0.010040514354442753,-0.0016624291021620774,-0.03449430676455545,-0.008827375763419187,-0.07183540625430496,0.01339407744886767,-0.008596589320290504,-0.013190557313499274
2015-01-28,-0.03445850914251469,-0.016807690095124728,-0.009258353708231581,-0.025800711744700333,-0.005975119991550204,-0.01549312059258423,-0.03298515667933788,0.00200375704429101,-0.011688545226381408,-0.021290095171746404,-0.012824306994177692
2015-01-29,0.019907744598849808,0.0015611888472097935,0.025895824421703795,0.01680365296869102,0.008868742608620916,0.006106870229614314,-0.004206935758648056,-0.00012498437601293766,0.0158296943234979,0.05877692141550428,0.009243529529607386
2015-01-30,-0.03832420852255525,0.047386162150577116,0.13711591506831744,-0.023172265133387326,-0.021879273294934443,-0.016108322633896943,-0.0018269011187930229,-0.0003750000004848486,-0.0216729357005383,-0.009388393768930636,-0.012574879944712403
2015-02-02,0.021782178219459603,-0.009952562554335964,0.028037119566750368,0.02004413387052284,0.006890353505375479,0.009846956935213313,0.02470830473607455,0.01087907965571544,0.0075979494729114805,0.014216056589600568,0.012384056154785883
2015-02-03,0.007751937984806556,0.0020668921469062518,-0.0025242132411448237,0.022534703445002746,0.016165823663557122,0.009750939848805817,0.02980576021303105,0.038099950519182135,0.001544471699235217,0.0049431202601963875,0.014461172741384365
2015-02-04,0.005769230767331379,-0.013500843804033269,0.0033007839361849367,-0.005994358252744192,-0.010735896935515132,-0.0018615474109761054,-0.008563685636333473,-0.023474737845459503,-0.007256894050922447,6.738090443736411e-05,-0.0038078500295263273
2015-02-05,0.014579349904563665,0.0070899068640755125,0.025058259081562673,0.006917346577129724,0.010852407261375374,0.010607296886786743,0.009840367372950798,0.019768151311518878,0.002467105263386671,0.020886672954698593,0.01009507007771937
2015-02-06,-0.0009422850409165351,0.007634524279015675,0.0010430875391156391,0.0197287299629616,-0.01327347257499012,-0.012572087657306441,-0.001840623646084616,-0.004307765945541053,-0.03563941299918205,-0.007919746568091357,-0.002765379390862077
2015-02-09,-0.0011789672236287574,-0.008606883633925255,-0.009939083039435692,-0.0012091898428024939,-0.0130563798218426,-0.0065412919056723196,0.0006557377048295177,0.017545968032616877,-0.012098298674266261,-0.0036588610958425694,-0.00447579664300668
2015-02-10,0.005665722380527205,0.020556227327575227,0.006571135578583798,0.011068834314030829,0.005712567649121869,0.0039976484414274704,-0.006006989952316966,-0.009094130151111268,0.03166858017218965,0.0034719903851003764,0.010653374382992853
2015-02-11,-0.005164319251280247,-0.00399881516439804,0.0057507473290527855,-0.0015395141967425863,0.00029895366183607663,0.002927743295791263,-0.004504999450598901,-0.0058402860550230695,-0.025688583877940152,-0.0018630647413481194,0.0005802427351386807
