date,adj_close
2014-12-31,19.5402081777
2015-01-02,19.6137436305
2015-01-05,19.4060059765
2015-01-06,19.4813798155
2015-01-07,19.6597032884
2015-01-08,19.7791983991
2015-01-09,19.6045516989
2015-01-12,19.5549152683
2015-01-13,19.6321274936
2015-01-14,19.7534609906
2015-01-15,19.6780871516
2015-01-16,19.8950167372
2015-01-20,20.0255421658
2015-01-21,20.2020272523
2015-01-22,20.1395221175
2015-01-23,20.1266534133
2015-01-26,20.1762898439
2015-01-27,20.4465326327
2015-01-28,20.2075424113
2015-01-29,20.5274216307
2015-01-30,20.0825321416
2015-02-02,20.2351182061
2015-02-03,20.2663707735
2015-02-04,20.119299868
2015-02-05,20.1689362986
2015-02-06,19.4501272481
2015-02-09,19.2148137994
2015-02-10,19.8233196707
2015-02-11,19.3140866606
2015-02-12,19.3655614775
2015-02-13,19.0493590307
2015-02-17,19.0125913044
2015-02-18,19.5769759041
2015-02-19,19.3821069543
2015-02-20,19.4133595218
2015-02-23,19.4850565882
2015-02-24,19.501602065
2015-02-25,19.2203289583
2015-02-26,19.1647681693
2015-02-27,19.1610641167
2015-03-02,18.8054750668
2015-03-03,18.8795561188
2015-03-04,18.7776946722
2015-03-05,18.9147446186
2015-03-06,18.2794995971
2015-03-09,18.322096202
2015-03-10,18.1480057297
2015-03-11,18.1461537034
2015-03-12,18.616568384
2015-03-13,18.6332366207
2015-03-16,19.0703148279
2015-03-17,19.1277276432
2015-03-18,19.7981611644
2015-03-19,19.5351734296
2015-03-20,19.629626771
2015-03-23,19.5833261134
2015-03-24,19.4166437463
2015-03-25,19.1536560115
2015-03-26,19.0240141704
2015-03-27,19.1758803271
2015-03-30,19.3981234833
2015-03-31,19.2703336685
2015-04-01,19.4018275359
2015-04-02,19.3999755096
2015-04-06,19.5462855874
2015-04-07,19.3147822997
2015-04-08,19.2684816422
2015-04-09,19.2629255633
2015-04-10,19.4277559041
2015-04-13,19.2147728794
2015-04-14,19.3277464838
2015-04-15,19.2944100104
2015-04-16,19.2166249057
2015-04-17,19.1036513013
2015-04-20,19.353674852
2015-04-21,19.1499519589
2015-04-22,19.1295796695
2015-04-23,19.3129302734
2015-04-24,19.4555362986
2015-04-27,19.2277370635
2015-04-28,19.2795938
2015-04-29,19.0203101178
2015-04-30,18.6925014624
2015-05-01,18.868443961
2015-05-04,19.0314222756
2015-05-05,18.5480434108
2015-05-06,18.5258190952
2015-05-07,18.6313845944
2015-05-08,18.7443581988
2015-05-11,18.5221150426
2015-05-12,18.5035947796
2015-05-13,18.5573035423
2015-05-14,18.7202818569
2015-05-15,18.9165966449
2015-05-18,18.9462290657
2015-05-19,18.985121618
2015-05-20,18.9869736443
2015-05-21,18.9203006975
2015-05-22,18.9332648816
2015-05-26,18.7110217254
2015-05-27,18.8165872246
2015-05-28,19.0853156348
2015-05-29,19.0983788214
2015-06-01,19.3204529938
2015-06-02,19.0759847872
2015-06-03,18.7027508841
2015-06-04,18.7307434269
2015-06-05,18.4321563044
2015-06-08,18.3108552859
2015-06-09,18.3239184725
2015-06-10,18.4974722374
2015-06-11,18.6001115608
2015-06-12,18.5198662716
2015-06-15,18.4974722374
2015-06-16,18.5739851876
2015-06-17,18.7923270209
2015-06-18,19.0834494653
2015-06-19,18.8408474283
2015-06-22,18.803524038
2015-06-23,18.5291971192
2015-06-24,18.387368236
2015-06-25,18.2865950822
2015-06-26,18.4190931178
2015-06-29,18.3201861335
2015-06-30,18.2940597602
2015-07-01,18.3687065409
2015-07-02,18.7027508841
2015-07-06,18.7475389525
2015-07-07,19.1991519752
2015-07-08,19.0255982103
2015-07-09,18.8819031576
2015-07-10,18.9677469553
2015-07-13,19.0293305493
2015-07-14,19.0330628884
2015-07-15,19.1786241106
2015-07-16,19.4884082501
2015-07-17,19.3428470279
2015-07-20,19.2495385522
2015-07-21,19.0591892616
2015-07-22,19.1842226191
2015-07-23,19.0479922445
2015-07-24,19.0871818043
2015-07-27,19.3148544852
2015-07-28,19.4249584866
2015-07-29,19.5182669624
2015-07-30,19.5742520479
2015-07-31,19.6321033028
2015-08-03,20.1005118512
2015-08-04,19.8821700179
2015-08-05,19.773932186
2015-08-06,19.7347426262
2015-08-07,19.9680138156
2015-08-10,19.8803038484
2015-08-11,19.8989655435
2015-08-12,20.2292775478
2015-08-13,20.3263183626
2015-08-14,20.3487123968
2015-08-17,20.440154703
2015-08-18,20.436422364
2015-08-19,20.3543109053
2015-08-20,20.2012850051
2015-08-21,19.9605491376
2015-08-24,19.2290106875
2015-08-25,18.7568698001
2015-08-26,19.115174347
2015-08-27,19.22799261
2015-08-28,19.1452592172
2015-08-31,18.5040754229
2015-09-01,17.928702282
2015-09-02,17.8704128462
2015-09-03,17.8948568032
2015-09-04,17.7914400621
2015-09-08,18.2558752445
2015-09-09,17.9193007601
2015-09-10,17.928702282
2015-09-11,18.0227175011
2015-09-14,18.0753660238
2015-09-15,18.0941690676
2015-09-16,18.3348480285
2015-09-17,18.55860425
2015-09-18,18.2934813321
2015-09-21,18.4363844652
2015-09-22,18.248354027
2015-09-23,18.2351918963
2015-09-24,18.3367283329
2015-09-25,18.5416815105
2015-09-28,18.3423692461
2015-09-29,18.199466113
2015-09-30,18.3423692461
2015-10-01,18.1543388079
2015-10-02,18.5285193799
2015-10-05,18.9384257351
2015-10-06,18.7748392539
2015-10-07,18.789881689
