date,adj_close
2014-12-31,45.824294368
2015-01-02,46.0512923107
2015-01-05,44.6216314516
2015-01-06,43.4646378698
2015-01-07,43.5309623427
2015-01-08,44.5037212777
2015-01-09,43.7299357612
2015-01-12,43.3540970817
2015-01-13,43.3614664676
2015-01-14,41.8654811357
2015-01-15,40.5242529071
2015-01-16,41.216975179
2015-01-20,41.0548486899
2015-01-21,41.1874976355
2015-01-22,42.4402932337
2015-01-23,41.7696791194
2015-01-26,41.8360035922
2015-01-27,41.4159485976
2015-01-28,40.3473876462
2015-01-29,41.0253711464
2015-01-30,40.074720369
2015-02-02,40.8779834289
2015-02-03,41.7991566629
2015-02-04,41.5485975432
2015-02-05,41.8360035922
2015-02-06,42.6613748098
2015-02-09,42.6097891087
2015-02-10,43.0814298045
2015-02-11,43.0151053317
2015-02-12,43.8994316362
2015-02-13,43.973125495
2015-02-17,44.2900090874
2015-02-18,43.7520439188
2015-02-19,43.6488725166
2015-02-20,44.0689275113
2015-02-23,43.7373051471
2015-02-24,44.8206048702
2015-02-25,45.0564252181
2015-02-26,45.3806781964
2015-02-27,45.1595966203
2015-03-02,45.520696528
2015-03-03,45.6680842454
2015-03-04,45.7859944193
2015-03-05,45.690192403
2015-03-06,44.8721905713
2015-03-09,45.3217231094
2015-03-10,44.1868376852
2015-03-11,44.3931804896
2015-03-12,45.2259210931
2015-03-13,44.9532538159
2015-03-16,45.5796516149
2015-03-17,45.402786354
2015-03-18,45.5059577562
2015-03-19,45.1006415333
2015-03-20,45.5059577562
2015-03-23,45.0564252181
2015-03-24,44.5553069788
2015-03-25,43.9289091797
2015-03-26,43.8773234786
2015-03-27,43.8846928645
2015-03-30,44.9237762724
2015-03-31,44.6437396093
2015-04-01,44.4742437342
2015-04-02,44.8971014311
2015-04-06,44.8600086507
2015-04-07,45.1419137819
2015-04-08,45.2902849036
2015-04-09,45.6018642592
2015-04-10,45.7724910492
2015-04-13,46.0469776244
2015-04-14,46.7665775647
2015-04-15,47.6345486267
2015-04-16,47.3378063833
2015-04-17,46.618206443
2015-04-20,46.9149486864
2015-04-21,46.2250229705
2015-04-22,46.6923920039
2015-04-23,46.5885322187
2015-04-24,46.4401610969
2015-04-27,46.2472786387
2015-04-28,46.5588579943
2015-04-29,47.1820167055
2015-04-30,46.9297857986
2015-05-01,47.1894352616
2015-05-04,48.0128949871
2015-05-05,47.7755011924
2015-05-06,47.4194105003
2015-05-07,47.8496867532
2015-05-08,48.5841238057
2015-05-11,48.5544495814
2015-05-12,48.4876825766
2015-05-13,48.606379474
2015-05-14,48.9995629465
2015-05-15,48.8734474931
2015-05-18,49.2740495217
2015-05-19,49.7117443308
2015-05-20,49.3185608582
2015-05-21,49.4446763117
2015-05-22,49.3111423021
2015-05-26,48.7621691518
2015-05-27,49.3111423021
2015-05-28,49.1108412878
2015-05-29,48.7992619322
2015-06-01,49.0218186148
2015-06-02,48.9773072783
2015-06-03,49.4817690921
2015-06-04,49.2072825169
2015-06-05,50.0159051303
2015-06-08,49.6227216577
2015-06-09,49.8378597842
2015-06-10,50.6390638415
2015-06-11,50.8319462997
2015-06-12,50.6316452854
2015-06-15,50.4387628272
2015-06-16,50.7206679584
2015-06-17,50.5500411685
2015-06-18,51.0248287579
2015-06-19,50.5055298319
2015-06-22,51.1583627675
2015-06-23,51.7444286983
2015-06-24,51.202874104
2015-06-25,50.9283875288
2015-06-26,51.1509442114
2015-06-29,49.8526968964
2015-06-30,50.2681360372
2015-07-01,50.8245277436
2015-07-02,50.4138697407
2015-07-06,50.272006067
2015-07-07,49.8762810823
2015-07-08,48.8533693296
2015-07-09,49.3610919514
2015-07-10,50.0629438109
2015-07-13,50.8394607619
2015-07-14,51.5487791306
2015-07-15,51.6607767678
2015-07-16,51.9370376061
2015-07-17,51.6757097861
2015-07-20,51.7130423318
2015-07-21,51.5935781855
2015-07-22,52.3252960816
2015-07-23,51.9967696792
2015-07-24,51.4517145117
2015-07-27,50.7797286888
2015-07-28,50.8095947253
2015-07-29,51.4741140392
2015-07-30,51.5487791306
2015-07-31,51.1679871643
2015-08-03,51.1679871643
2015-08-04,51.1157216002
2015-08-05,51.3173173471
2015-08-06,50.9589249082
2015-08-07,50.8095947253
2015-08-10,51.4367814934
2015-08-11,50.9439918899
2015-08-12,50.2048074847
2015-08-13,50.4362692681
2015-08-14,50.690130579
2015-08-17,50.8245277436
2015-08-18,50.9290588716
2015-08-19,50.4736018139
2015-08-20,49.2341612959
2015-08-21,47.4869981562
2015-08-24,44.985717593
2015-08-25,44.7318562821
2015-08-26,46.9718090253
2015-08-27,48.1440509609
2015-08-28,47.8827231409
2015-08-31,47.8603236134
2015-09-01,45.8816986903
2015-09-02,46.7179477144
2015-09-03,46.800079315
2015-09-04,45.919031236
2015-09-08,47.1584717539
2015-09-09,46.4267538578
2015-09-10,46.7851462967
2015-09-11,46.7104812053
2015-09-14,46.5760840407
2015-09-15,47.4720651379
2015-09-16,47.89018965
2015-09-17,46.7776797875
2015-09-18,45.5009067239
2015-09-21,45.8816986903
2015-09-22,45.4785071965
2015-09-23,45.2769114496
2015-09-24,44.9633180655
2015-09-25,45.8966317086
2015-09-28,44.7841218461
2015-09-29,44.6795907181
2015-09-30,45.5233062513
2015-10-01,45.8592991628
2015-10-02,45.7323685074
2015-10-05,46.6423531463
2015-10-06,46.6649147489
2015-10-07,46.7250790226
2015-10-08,46.7250790226
2015-10-09,46.5746683385
2015-10-12,46.4167371201
2015-10-13,46.2888880386
2015-10-14,45.1156847025
2015-10-15,46.5445862016
2015-10-16,46.9506950488
2015-10-19,46.7927638304
2015-10-20,47.0183798566
2015-10-21,46.6724352831
2015-10-22,47.5222556484
2015-10-23,48.0336519745
2015-10-26,48.0562135771
2015-10-27,47.8606796877
2015-10-28,49.25949905
2015-10-29,49.0414035581
2015-10-30,48.3194322743
2015-11-02,49.2895811869
2015-11-03,49.4700740078
