date,adj_close
2014-12-31,75.7872616543
2015-01-02,75.7510240806
2015-01-05,75.2219555044
2015-01-06,74.8523322526
2015-01-07,76.5047656137
2015-01-08,77.1063093373
2015-01-09,76.0554196997
2015-01-12,75.794509169
2015-01-13,75.9249644344
2015-01-14,75.374153314
2015-01-15,74.279778588
2015-01-16,75.403143373
2015-01-20,73.410076819
2015-01-21,73.8521752182
2015-01-22,75.2002129602
2015-01-23,74.0696006605
2015-01-26,74.1130857489
2015-01-27,73.9898779983
2015-01-28,73.5477795991
2015-01-29,74.2000559258
2015-01-30,72.5766126237
2015-02-02,73.0766911409
2015-02-03,74.2580360438
2015-02-04,73.4608094222
2015-02-05,74.2580360438
2015-02-06,73.2723740389
2015-02-09,72.315702093
2015-02-10,72.7288104333
2015-02-11,72.7505529775
2015-02-12,71.3445351176
2015-02-13,72.1997418571
2015-02-17,72.7940380659
2015-02-18,72.4461573583
2015-02-19,72.9824734492
2015-02-20,73.1709088325
2015-02-23,73.1125239062
2015-02-24,73.4920259269
2015-02-25,73.8642298318
2015-02-26,75.0246302412
2015-02-27,74.8129848835
2015-03-02,75.331151104
2015-03-03,74.6889169152
2015-03-04,74.1853469262
2015-03-05,74.8202829993
2015-03-06,73.0614370958
2015-03-09,73.4628334638
2015-03-10,72.6381463804
2015-03-11,71.7550743708
2015-03-12,72.8570898539
2015-03-13,72.4046066754
2015-03-16,73.7547580951
2015-03-17,72.9008785486
2015-03-18,74.0466827264
2015-03-19,74.2145393894
2015-03-20,74.7327056099
2015-03-23,75.1559963253
2015-03-24,74.4115885155
2015-03-25,73.2292937588
2015-03-26,73.0833314431
2015-03-27,73.2292937588
2015-03-30,74.1123657684
2015-03-31,73.4190447691
2015-04-01,72.3608179807
2015-04-02,72.718425654
2015-04-06,72.3681160965
2015-04-07,73.05413898
2015-04-08,73.0979276747
2015-04-09,73.9518072212
2015-04-10,74.4845696733
2015-04-13,73.3825541902
2015-04-14,73.3606598428
2015-04-15,73.4190447691
2015-04-16,72.8278973907
2015-04-17,72.6746369593
2015-04-20,73.1344182536
2015-04-21,73.2001012956
2015-04-22,73.2949768008
2015-04-23,73.3168711481
2015-04-24,73.7693543266
2015-04-27,73.4044485375
2015-04-28,73.52121839
2015-04-29,73.2657843377
2015-04-30,72.3973085596
2015-05-01,73.0760333273
2015-05-04,73.2365918745
2015-05-05,72.6162520331
2015-05-06,72.3754142122
2015-05-07,72.7330218856
2015-05-08,74.0539808422
2015-05-11,73.7328637477
2015-05-12,73.3241692639
2015-05-13,73.3825541902
2015-05-14,74.3167130103
2015-05-15,74.6597244521
2015-05-18,75.4771134197
2015-05-19,75.8712116719
2015-05-20,75.6084795038
2015-05-21,75.2946605251
2015-05-22,74.5080437827
2015-05-26,74.1184111906
2015-05-27,74.3463094992
2015-05-28,74.3610126159
2015-05-29,73.6185052235
2015-06-01,73.54498964
2015-06-02,73.50088029
2015-06-03,73.5817474318
2015-06-04,72.9495134145
2015-06-05,72.4790136807
2015-06-08,72.0158655052
2015-06-09,72.1996544637
2015-06-10,72.6922088725
2015-06-11,72.9568649728
2015-06-12,72.3025762805
2015-06-15,71.6703422632
2015-06-16,72.3099278388
2015-06-17,72.5819354974
2015-06-18,73.7802395069
2015-06-19,73.4126615899
2015-06-22,73.5817474318
2015-06-23,73.3538491232
2015-06-24,73.0230289979
2015-06-25,72.8686462727
2015-06-26,73.2509273064
2015-06-29,71.8100218717
2015-06-30,71.6482875882
2015-07-01,72.3907949806
2015-07-02,72.3687403055
2015-07-06,72.1923029054
2015-07-07,72.7216151059
2015-07-08,71.8761858967
2015-07-09,72.3393340722
2015-07-10,73.1700601647
2015-07-13,73.7140754819
2015-07-14,73.3538491232
2015-07-15,73.824348857
2015-07-16,74.3316063825
2015-07-17,73.5743958734
2015-07-20,73.7875910653
2015-07-21,73.7655363903
2015-07-22,73.6479114568
2015-07-23,73.6626145735
2015-07-24,72.8907009477
2015-07-27,72.2511153721
2015-07-28,72.7951306893
2015-07-29,73.3170913315
2015-07-30,73.3979584732
2015-07-31,73.6699661318
2015-08-03,73.5302865234
2015-08-04,73.3685522399
2015-08-05,73.8978644404
2015-08-06,72.831888481
2015-08-07,72.6701541975
2015-08-10,73.3612006815
2015-08-11,72.787779131
2015-08-12,72.5672323807
2015-08-13,72.3981465389
2015-08-14,72.6407479641
2015-08-17,73.4200131483
2015-08-18,73.0524352312
2015-08-19,73.0083258812
2015-08-20,72.6260448475
2015-08-21,70.802858379
2015-08-24,68.7727220044
2015-08-25,67.2241873245
2015-08-26,70.4694418211
2015-08-27,71.2918693305
2015-08-28,70.5138973622
2015-08-31,69.632195798
2015-09-01,68.2318462549
2015-09-02,69.165412617
2015-09-03,68.6393553812
2015-09-04,67.6539242213
2015-09-08,69.6025587706
2015-09-09,68.3281665939
2015-09-10,68.6986294359
2015-09-11,68.8542238296
2015-09-14,69.1431848464
2015-09-15,69.9433845853
2015-09-16,70.098978979
2015-09-17,70.2693918864
2015-09-18,69.1950496443
2015-09-21,69.0024089665
2015-09-22,69.0839107917
2015-09-23,68.8986793707
2015-09-24,68.5208072717
2015-09-25,67.4242372592
2015-09-28,67.6983797623
2015-09-29,68.9357256549
2015-09-30,69.165412617
2015-10-01,69.0320459938
2015-10-02,69.5951495138
2015-10-05,70.2101178316
2015-10-06,69.2172774149
2015-10-07,70.3731214822
2015-10-08,70.4472140506
2015-10-09,70.662082499
2015-10-12,71.1214564232
2015-10-13,70.7213565537
2015-10-14,70.0397049243
2015-10-15,71.9809302168
2015-10-16,72.7885392125
2015-10-19,72.5662615073
2015-10-20,72.3069375178
2015-10-21,72.3365745452
2015-10-22,73.7443333451
