date,MSFT,GOOGL,AMZN,JPM,JNJ,PG,XOM,CAT,NEE,APD,SPY
2017-03-16,58.1290291187,43.0874460563,42.671,71.3581226815,99.2223571637,70.6979980243,54.2277458763,75.8795263002,25.5401621105,109.4207683797,205.2329980752
2017-03-17,58.3358619884,43.2048222024,42.6155,70.6105910603,98.9133976209,70.3578064327,54.1814933819,75.9285599197,25.6050447394,110.6579677612,204.8742370536
2017-03-20,58.3898183892,42.9839371341,42.8485,70.1044498583,98.9211216095,70.5279022285,54.1814933819,77.9634551323,25.5381959702,109.9917834789,204.6495132739
2017-03-21,57.7423415797,42.103863667,42.16,68.0487378998,98.2877545468,70.5047073473,54.0691658956,75.5362909631,25.9235594632,108.2152920592,202.0219162514
2017-03-22,58.4797457238,42.087024895,42.403,68.1577529279,97.5230796784,70.3500748057,54.0229134013,75.5362909631,26.0336633183,108.1835689981,202.4973052126
2017-03-23,58.3358619884,41.5843380243,42.369,68.0487378998,97.2450160899,70.1799790099,54.0889883932,75.3728455645,25.9707468297,108.6911379752,202.2812204998
2017-03-24,58.4347820565,41.360976666,42.2805,67.9708700226,96.92060857,70.0253464683,53.6727159441,75.3074674051,26.1103427889,107.017746504,202.1342846237
2017-03-27,58.5426948581,41.5278786122,42.341,67.931936084,97.1677762042,69.9634934516,53.6859309425,74.7844421295,25.7760989429,107.7949615001,201.9268381134
2017-03-28,58.7135567939,41.6328733084,42.8,68.9909392141,97.0596403642,70.1722473828,54.0757733948,75.9612489995,25.8075571873,108.8497532805,203.3962245326
2017-03-29,58.8754259963,42.090491701,43.716,68.7339752193,96.4880652101,70.0485413495,54.1947083803,75.8876985701,25.6679612281,108.477007313,203.5863669791
2017-03-30,59.0912515995,42.0711766389,43.817,69.3257710862,96.2872415073,69.7392762663,55.3047682447,76.1819002876,25.1921552827,108.2945997119,204.2346211176
2017-03-31,59.2261426014,41.9879732948,44.327,68.3991433473,96.202277633,69.4686693185,54.1881008811,75.8059758708,25.2393426492,108.0470235621,203.7592451215
2017-04-03,58.947367864,42.4312292054,44.5755,68.1499661402,96.310413473,69.3372316581,54.2277458763,75.4055346442,25.3081575586,107.7754884301,203.4048635994
2017-04-04,59.1092370664,42.2242113611,45.3415,68.3757829841,96.3026894844,69.515059081,54.4259708521,76.9255768512,25.4693810608,108.0949415266,203.5345092411
2017-04-05,58.9563605975,42.0429469329,45.464,67.4986683702,96.3953773473,69.5614488434,54.5316908391,77.0154718204,25.6856564905,108.007091925,202.9294746382
2017-04-06,59.1092370664,41.8540060057,44.914,67.7257784042,96.5884770615,69.1207460998,54.8488508004,78.3066904694,25.5126361467,107.967160288,203.4999408731
2017-04-07,59.0642733991,41.7056762345,44.744,67.4908369897,96.4880652101,68.9893084395,54.6836633206,78.0615223715,25.3494465043,107.8234063945,203.2924952271
2017-04-10,58.9293823971,41.6858659144,45.352,67.2558955753,96.0400738731,69.1903307436,54.9281407907,79.3854301001,25.4477535178,108.4223809505,203.4135018019
2017-04-11,58.8844187298,41.5957289583,45.118,67.138424868,95.9473860102,69.4300111831,54.7365233141,79.3527410204,25.4261259748,108.9494785597,203.1714886522
2017-04-12,58.6596003931,41.6739797224,44.8115,66.8799893122,96.8588166614,69.8243241642,54.8224208036,77.5221525561,25.660096667,108.2227227652,202.2812204998
2017-04-13,58.4078038561,41.6105866983,44.2335,66.096851264,96.5421331301,69.6078386059,53.9766609069,76.0838330484,25.711216314,107.2563771483,200.9674219885
2017-04-17,58.8844187298,42.3509974093,45.0995,67.2402328143,97.1059842957,69.8861771808,53.9039784158,76.9337491211,25.7387422778,108.5022442246,202.7479703942
2017-04-18,58.8034841286,42.2945379972,45.189,66.6920361806,94.0936287536,70.2031738911,53.5537809586,77.1380558694,25.9412547256,108.0310509073,202.1429228262
2017-04-19,58.4887384573,42.4193430134,44.96,66.1438395469,93.7460492679,69.8085516449,53.1837610038,76.3862070358,25.8547445537,107.7834747575,201.7712631705
2017-04-20,58.9024041967,42.5961501196,45.103,66.9974600194,94.1322486964,69.598191054,53.5273509618,77.9879719421,25.7308777167,109.3328222755,203.4135018019
2017-04-21,59.7117502086,42.5401859655,44.9265,66.1908278298,94.0472848221,69.0450206113,53.3159109877,77.7078545698,26.1535978748,109.652275372,202.7652476635
2017-04-24,60.7279290901,43.5297114508,45.3705,68.5245792133,94.9200955305,69.76959598,53.5934259538,79.7593023845,26.1005120875,111.6169119154,204.9952436284
2017-04-25,61.0786456953,44.0205121295,45.381,69.1197641299,95.3371909132,70.1201969648,54.0030909037,86.0289882759,26.1339364721,113.1902184157,206.1880355649
2017-04-26,60.9977110941,44.0353698695,45.4645,69.2528975981,95.3989828218,68.3594009077,53.7850434303,86.2267181857,26.1162412097,113.0704235045,206.0583769581
2017-04-27,61.3933913665,44.1492792096,45.919,68.6107243986,95.5766345589,68.3204452427,53.6925384416,84.5954464295,26.2519048883,112.6870797887,206.2312551005
2017-04-28,61.5642533024,45.7875926758,46.2495,68.1330101892,95.3680868675,68.0399644548,53.9502309102,84.2494190873,26.2597694494,112.2079001439,205.7817954404
2017-05-01,62.4185629816,46.1986568163,47.4115,68.1799984721,95.2676750161,67.8529772629,54.2211383771,84.0352116849,26.1575301554,113.429808238,206.3003909722
2017-05-02,62.3196429135,46.4101319826,47.347,67.7414411651,95.5457386046,67.1751486923,54.2145308779,83.631513119,26.3502119018,114.6197710225,206.3781909765
2017-05-03,62.1218027772,46.9727450713,47.0515,68.1330101892,95.2599510276,67.3387624852,54.6440183254,83.6562293577,26.220446644,114.8593608448,206.1275257949
2017-05-04,61.8789989737,47.2832718377,46.8765,68.211323994,95.7388383189,67.3543447512,53.943623411,81.8848989153,26.4131283905,115.6100756216,206.3695398089
2017-05-05,62.0498609095,47.0633772855,46.7075,68.1330101892,95.3989828218,67.3933004161,54.1947083803,82.0908675714,26.4111622502,117.5747121651,207.1820200578
2017-05-08,61.9959045087,47.479889264,47.452,68.211323994,95.198159119,67.4322560811,54.7695608101,81.8684214229,26.533062947,116.7521204416,207.1474525541
2017-05-09,62.0858318434,47.3818281799,47.641,67.9372256772,95.1672631647,67.3153890862,54.3863258569,81.8025114529,26.3010583951,116.0413373019,206.9572962782
2017-05-10,62.3286356469,47.2892149337,47.4475,68.4697595499,94.8583036219,67.3855092831,54.630803327,82.684057301,26.3797040059,116.0014056648,207.3289559339
2017-05-11,61.5642533024,47.3412170238,47.381,68.2583122769,95.1595391761,67.1361930273,55.0976762648,83.2030983143,26.4721125986,114.8913061545,206.9054385401
2017-05-12,61.4923114347,47.3040726738,48.0675,68.0703591453,95.4993946732,67.1517752933,55.0576585844,82.9724134195,26.6510313632,115.0590190302,206.5596952206
2017-05-15,61.537275102,47.506137938,47.8985,68.3992771256,98.086930844,67.2608511552,55.2243989193,84.3812390272,26.7650674989,115.8656380988,207.7006285546
2017-05-16,62.7692795867,47.7730820004,48.3035,68.6107243986,98.6894019524,67.1907309582,55.0576585844,84.3153290572,26.7198462726,115.2826361977,207.510473143
2017-05-17,61.0239300751,46.6617230469,47.238,65.9950433177,97.8397632098,67.2063132242,54.6841602342,82.5028048836,26.8279839875,113.8610699183,203.8283939583
2017-05-18,61.2319250946,47.0742729615,47.9245,65.7522705228,98.0714828668,66.9024590374,54.5240895127,82.5687148536,26.9243248608,113.9728785021,204.6495132739
2017-05-19,61.2138385712,47.2798050317,47.992,66.3944437223,98.0946548326,67.1907309582,54.6441425538,84.3894777734,26.9931397702,114.2843452712,205.9805899189
2017-05-22,61.9011264618,47.7463380683,48.5335,66.3317926785,98.2954785354,67.1673575593,54.8842486361,84.274135326,27.2015506389,114.4520581468,207.026445115
2017-05-23,62.1091214813,48.0672652528,48.577,67.1619190095,98.4963022382,67.0660728303,55.0776674246,85.3781273226,27.3214851953,114.068714431,207.4845438418
2017-05-24,62.1905108367,48.4169174012,49.0175,67.1227621071,98.4885782496,67.3933004161,54.8842486361,85.6417672024,27.5554558875,115.114923322,207.9685718698
2017-05-25,62.9591880828,49.1226600521,49.669,66.8408324097,99.1528412666,67.673781204,54.5240895127,86.5233130505,27.8567668839,115.0989506672,208.9625563628
2017-05-26,63.2666589812,49.1924914302,49.789,66.8486637902,98.6785745593,67.9776353909,54.3906972448,87.0505928101,27.8587467536,114.9312377916,208.9193497923
2017-05-30,63.6736057585,49.3361162504,49.835,65.7052822399,98.8262969764,68.0945023858,54.090564642,86.8940566315,27.8468675353,114.979155756,208.7378325831
2017-05-31,63.1581398406,48.8864219858,49.731,64.3347906557,99.7126314784,68.6320905625,53.6903878382,86.8611016465,28.0032772428,115.0510327027,208.6859739807
2017-06-01,63.3932646453,48.9458529459,49.7975,65.0474462795,100.1246992732,68.6632550945,53.8237801061,87.0423540639,28.0943512497,115.8656380988,210.3455037108
2017-06-02,64.8944460905,49.3336399604,50.3365,64.7185282993,101.1354316001,69.0216472123,53.0234264986,87.2895164512,28.2547206965,117.2313000863,211.0456155874
2017-06-05,65.3646956999,49.7179601689,50.567,64.8359990065,101.3531277935,69.1385142073,53.4369425291,86.6716104829,28.0844519011,115.7698021699,210.8900406445
2017-06-06,65.5817339811,49.3613744085,50.15,64.9691324747,101.718546404,69.1852610052,54.1639303893,86.1360919771,28.0983109891,115.0989506672,210.2158580692
2017-06-07,65.4641715788,49.6045460868,50.5035,65.7131136204,101.6563474916,69.1618876063,53.9638419874,85.2792623677,28.2289823903,114.4919897839,210.6048079592
2017-06-08,65.0662680632,49.7377704889,50.5135,66.5275771905,101.5008502105,68.4451033706,53.770423199,86.5150743043,28.0052571125,114.6037983676,210.7085242997
2017-06-09,63.5922164031,48.0459691587,48.9155,68.1016846673,102.2627868877,68.6866284935,54.7775348218,87.2648002124,27.765692877,116.4805853096,210.3887232464
2017-06-12,63.1038802703,47.6344097602,48.2455,68.1173474282,102.4882579453,68.7489575575,55.3111038934,87.3883814061,27.6033435605,115.346526817,210.3455037108
2017-06-13,63.8906440398,48.0647889628,49.0395,68.3444574622,102.6437552263,68.6087171635,55.3311127336,87.1247415263,27.7082766553,116.8160110609,211.3740686725
2017-06-14,63.5470000945,47.9375076566,48.8235,68.2034926135,103.2268700303,68.9047802174,54.7375171414,86.267911917,27.9458610211,116.2489818146,211.1061253573
2017-06-15,63.2123994109,47.5536827061,48.2085,67.7962608285,103.4367913597,69.637146719,54.8642397959,87.6602600321,28.0884116405,115.9694603552,210.6998852329
2017-06-16,63.3028320281,47.476422458,49.3855,67.4908369897,104.4552985506,69.8552984429,55.6846022436,88.6489095814,28.2804590028,116.2090501775,210.7457842189
2017-06-19,64.0895957976,48.2985507391,49.7585,68.9709679007,104.2376023572,70.0111211028,55.1977204657,88.5582833727,28.1913648657,116.7201751319,212.5002663307
2017-06-20,63.2214426726,47.9900050047,49.6295,68.5402419742,104.354225318,69.8319250439,54.8975878629,88.1875397917,28.106230468,115.5941029668,211.0671454846
2017-06-21,63.5470000945,48.4654526853,50.1115,68.226986755,104.8906909376,69.652728985,54.3173314974,85.2463073827,27.9280421936,114.5878257128,211.0150340206
2017-06-22,63.5379568328,48.3678868592,50.065,68.1486729502,105.7770254396,69.3644570642,54.0772254152,85.5511409938,28.0329752885,115.2027729236,210.9194922834
2017-06-23,64.397066696,48.8368961858,50.187,68.0233708625,106.0724702737,69.668311251,54.4307149252,85.7735871423,28.3398550943,115.753829515,211.1713805722
2017-06-26,63.7821248992,48.1435349849,49.699,68.3209633208,106.0024964972,69.621564453,54.1839392295,85.8889295897,28.5556608932,115.7298705328,211.3103386857
2017-06-27,62.5884143523,46.9549157833,48.839,68.9553051398,104.9684395781,69.0372294783,54.0972342554,85.6252897099,28.1676064291,114.8673471723,209.6079819347
2017-06-28,63.1219667937,47.5947891201,49.5165,70.341459485,104.0432307558,68.8502422864,54.377358018,87.7014537633,27.9201227148,115.6739662409,211.4840597786
2017-06-29,61.9372995086,46.4462858166,48.7965,71.383033089,103.1257967976,67.775065933,53.8237801061,87.0341153176,27.7122363948,113.9808648295,209.625356476
2017-06-30,62.3352030242,46.0431458041,48.4,71.5788176011,102.8536765558,67.8997240609,53.8437889463,88.5335671339,27.7439143102,115.0180046731,210.0162028783
2017-07-03,61.6479151336,45.5369921275,47.683,73.0276229901,103.327943263,68.3594009077,54.7575259816,88.129868568,27.6429409547,116.0069054542,210.3723132264
2017-07-05,62.47085195,46.1709223683,48.57,73.7598676196,103.9032832029,68.3048629767,53.9238243071,88.5582833727,27.4845513776,114.6562117044,210.8587004973
2017-07-06,62.0096456024,45.944589462,48.257,73.5236596746,103.032498429,68.0711289868,53.4369425291,87.7508862408,27.6330416062,114.2702992044,208.9305111895
2017-07-07,62.8144958953,46.5943679588,48.938,73.8937187884,103.0480481571,68.2892807107,53.5036386631,88.0886748368,27.8132097502,115.7817898293,210.28545268
2017-07-10,63.2847455047,47.0990358615,49.8235,73.3740613095,102.2783366158,67.8529772629,53.4636209827,88.8466394912,27.9221025845,115.3717577981,210.5112756827
2017-07-11,63.2937887664,47.2243361357,49.7065,73.0906117755,102.0295409661,67.603661007,53.7570839722,89.1761893409,27.8666662325,114.7848492044,210.3549360795
2017-07-12,64.3428071257,47.9241356906,50.3255,72.8386566342,102.8070273714,67.751692534,53.9971900544,89.7693790705,27.8726058416,115.5566742043,211.9357031783
2017-07-13,64.9034893522,47.9830713927,50.0315,73.303198926,102.5193574015,67.5491230761,54.0038596678,89.3656805046,27.8330084473,116.0712242042,212.2918100522
2017-07-14,65.8168587858,48.3822493412,50.0905,72.6339430818,103.0946973414,67.8607683959,54.2106176831,89.6128428919,28.0468343765,117.0360054541,213.2819608724
2017-07-17,66.3323247037,48.3351998311,50.502,71.9568136396,102.744828459,68.2113693807,53.9304939205,89.6705141156,27.9102233662,117.0199257666,213.2559042718
2017-07-18,66.2871083951,48.8794883738,51.2225,71.7048584983,104.5408220552,69.0606028773,53.7570839722,88.8548782374,28.0131765914,116.7706906104,213.3688162075
2017-07-19,66.7935310514,49.1677285302,51.3435,71.8072152744,105.1239368592,69.3719365518,53.9238243071,89.5021819175,28.0745525525,117.550555454,214.5239921643
2017-07-20,67.1190884732,49.1390035662,51.435,71.8072152744,106.1813183704,69.5682351838,53.9304939205,89.0623473657,28.4071706646,117.3897585791,214.6195330329
2017-07-21,66.7302282193,49.2207211363,51.2835,71.5631337313,105.2016854997,69.5760871291,53.4369425291,88.4565375113,28.5833790692,117.0922843603,214.4284512957
2017-07-24,66.5584062467,49.4421014626,51.9475,71.8702040597,103.4134667676,69.2384534821,53.2702021942,89.7760411668,28.341834964,116.5294952979,214.3763380946
2017-07-25,67.0919586881,47.9919860367,51.9935,73.066990981,102.5349071296,69.992240229,53.5369867301,95.0540557889,28.3339154851,116.6098937354,214.8974701052
2017-07-26,66.965353024,47.8077500604,52.64,72.3819879405,101.8118447727,70.1178713535,53.6036828641,94.2075817457,28.8051244772,115.693351548,214.9061556388
2017-07-27,66.1605027311,47.1738198196,52.3,72.0827912102,101.718546404,71.2014398021,53.9104850803,94.9129767817,28.6388154212,115.4923554543,214.706388368
2017-07-28,66.0519835905,47.462059976,51.002,71.8702040597,102.5115825374,70.832398374,53.0901226326,94.6889101232,28.7318692978,115.3637179543,214.4545078962
2017-07-31,65.744512692,46.8266439611,49.389,72.2796311644,103.18799571,71.3113670361,53.383585622,94.5644286463,28.9239166601,114.2863788919,214.3329104271
2017-08-01,65.6359935514,46.8791413092,49.8095,73.2480837388,103.0247235649,71.5312215039,53.4702905961,93.8590336103,29.0189504064,119.72935311,214.8106147701
2017-08-02,65.3466091764,46.9326291733,49.7945,73.3110725241,102.7526033231,71.4841098322,53.7570839722,93.8507348452,29.0526081915,119.0781257663,214.9148411723
2017-08-03,65.2471332975,46.5691098008,49.346,72.830783036,103.6778121454,71.3427748172,53.6837182248,94.2407768062,29.2109977687,118.1213843602,214.4979355638
2017-08-04,65.7264261686,46.8410064432,49.379,73.7441204233,103.5456394565,71.1935878569,53.4969690497,94.8963792514,29.0545880612,118.3625796727,214.8887845717
2017-08-07,65.4732148405,46.8390254112,49.6135,74.0275699572,103.2968438068,71.7981876435,53.4636209827,95.1951347961,29.1219036315,118.4268984227,215.2883191132
2017-08-08,65.8259020475,46.7617651631,49.492,73.7598676196,102.8381268276,71.9081148774,53.3302287148,94.9461718422,29.1733802441,117.2611210791,214.7585015691
2017-08-09,65.5365176725,46.5582141248,49.1005,73.6417636471,103.5845137767,72.1750810169,53.4969690497,94.8880804863,29.1516016772,117.582714829,214.7498160356
2017-08-10,64.5779319304,45.7415336817,47.846,72.5867014928,103.47566568,72.0337460019,53.1834972201,93.900527436,29.2466354235,116.5938140479,211.7185648406
2017-08-11,65.5636474577,46.0634513821,48.3995,71.9804344341,103.483440544,71.7196681907,52.6716641457,93.6515644821,29.139722459,116.2561406104,212.0312440469
2017-08-14,66.549362985,46.5012594547,49.165,72.8229094378,103.778885378,71.9630784943,52.6851334371,94.3652582832,29.3139509938,117.8962687352,214.1331431564
2017-08-15,66.5674495084,46.4591625247,49.137,73.0118757938,103.7011367375,72.3949354848,52.5571751685,94.3154656924,29.5099580956,118.032946079,214.1070865558
2017-08-16,66.9583809928,46.7657272271,48.909,72.5079655112,104.3153509977,72.5833821715,52.1733003627,94.7055076535,29.694085979,119.0540062351,214.4805644968
2017-08-17,65.8219522591,45.943103688,48.0285,71.3741673753,103.4367913597,72.2928601961,51.358408231,93.8922286708,29.4228438281,117.0118859229,211.1366340954
2017-08-18,65.9037751279,45.8698055039,47.9235,71.4450297588,103.1180219336,72.6069380073,51.6143247682,94.5395323509,29.6841866305,117.1887624853,210.806583822
2017-08-21,65.5946665123,45.6068235056,47.6645,71.3584201789,103.7555607859,72.9131638733,51.4392239796,94.2739718668,29.7871398556,116.6983320166,210.9716089587
2017-08-22,66.5129009292,46.5740623808,48.345,72.0906648084,104.7274187925,72.8582002563,51.6816712254,96.1162977254,29.8643547745,117.3415195166,213.1777344703
2017-08-23,66.1128780149,46.682028625,47.9,72.1772743882,103.2501946225,72.5833821715,51.5941208311,95.2283298566,29.8212926082,116.7063718604,212.4134075214
2017-08-24,66.0856037253,46.4002268226,47.6225,72.0591704157,103.3201683989,72.4498991017,51.405550751,95.253226152,29.7555279292,116.7626507666,211.9183321113
2017-08-25,66.2037923136,46.0837569602,47.263,72.3504935479,103.032498429,72.6383457885,51.668201934,95.7262557644,29.9129645849,117.3897585791,212.4134075214
2017-08-28,66.2128837435,45.966380814,47.301,72.1221592011,103.0794451931,72.6069380073,51.4998357911,95.4938903407,30.0684083716,117.2048421728,212.4220930549
2017-08-29,66.4128952006,46.3437674105,47.703,71.7284792927,103.4471948458,72.4891588281,51.4863664996,96.2739742629,30.0365224666,116.8752085791,212.6652879932
2017-08-30,67.2856724681,46.734030715,48.3795,71.8938248542,102.5552063266,72.1358212905,51.2506538996,97.5519840928,30.016593776,116.9877663916,213.6728098803
2017-08-31,67.9766211383,47.3090252538,49.03,71.5631337313,103.5723862169,72.4498991017,51.405550751,97.502191502,29.9946722164,116.8752085791,214.9582688398
2017-09-01,67.222032459,47.1480664036,48.9125,72.2008951827,102.5239084838,72.654049679,51.5671822482,98.1577939472,29.9249217993,117.1003242041,215.2622625127
2017-09-05,66.9220152733,46.6275502449,48.2635,70.4765771843,101.6397444253,72.8032366393,51.9779956369,98.1743914774,29.9448504899,116.1516226417,213.7162375479
2017-09-06,66.7310952461,46.6542941769,48.39,70.9489930743,102.2422278988,72.8032366393,53.0555389515,97.0789544804,29.5442838089,116.175742173,214.4458223627
2017-09-07,67.5856896538,47.0440622234,48.9735,69.7049645641,103.4315459244,72.9995352713,53.2239050944,97.7345569256,29.7913995723,116.0712242042,214.4197657622
2017-09-08,67.2583981785,46.6240834389,48.295,69.6183549842,102.4847861803,72.8974599827,53.0824775344,97.7760507512,29.546276678,116.5536148292,214.1678852904
2017-09-11,67.9675297084,46.717191943,48.898,70.697037933,104.2296409153,73.8004336899,53.3720673002,98.6474210898,30.1720375627,119.9383890475,216.4521806035
2017-09-12,67.8947982694,46.8835986312,49.129,71.5631337313,103.775822195,73.4235403165,53.5404334431,100.3652654715,29.7196562862,120.018787485,217.1817654184
2017-09-13,68.3766440525,47.0713014135,49.98,71.7678472836,103.6349819025,73.4549480976,53.7222688774,99.2781272396,29.5303337255,119.954468735,217.2859918205
2017-09-14,67.9766211383,46.5606904148,49.6105,71.6261225166,104.9886136027,73.4549480976,53.9377775403,99.9835222756,29.8033567867,120.6539351411,217.2165075524
2017-09-15,68.4675583512,46.3209855425,49.3395,72.1379063974,105.1998740414,73.2350936298,53.9243082489,100.7221123721,29.9109717159,120.7021742036,217.5071029213
2017-09-18,68.3311869032,46.0466126101,48.7095,73.161474159,105.927548886,73.1408702864,53.9377775403,102.7636085938,29.5542481542,121.3614413911,217.9697168486
2017-09-19,68.5857469395,46.3987410486,48.493,73.9645811719,105.8023575149,73.941768705,54.0253279346,103.5187962206,29.4785191299,120.9996484224,218.1879309653
2017-09-20,68.131175446,46.9276765933,48.6605,74.4842386509,104.237465376,74.1223634464,54.2475712432,103.610082637,29.2433605809,121.3855609223,218.2664880473
2017-09-21,67.4675010655,46.9281718513,48.2325,74.822803372,103.0872696538,72.7404210771,53.803084626,103.5602900462,29.2513320571,121.4418398285,217.6816742146
2017-09-22,67.6493296629,46.715706169,47.755,74.6653314087,102.8055890688,72.4263432659,53.8232885631,103.2615345016,29.1676315566,120.8066921724,217.7253170379
2017-09-25,66.6038152279,46.2709644844,46.9895,74.1063059389,102.6334509335,72.8032366393,54.537161009,103.1702480852,29.2593035334,121.8277523285,217.28016024
2017-09-26,66.6038152279,46.4269707546,46.93,73.7756148159,102.4534883376,72.7482730224,54.4765491976,103.3279246226,29.4346760106,121.3855609223,217.41108871
2017-09-27,67.1402095902,47.5398154821,47.5435,74.9409073445,101.5223775149,71.3506267625,54.8402200663,103.3362233878,29.145709997,121.6589156098,218.2577594826
2017-09-28,67.1583924499,47.7829871604,47.82,75.0983793078,101.3032926154,71.366330653,55.3520531407,103.9254357119,29.2931823074,121.6749952973,218.5196164226
2017-09-29,67.7220611019,48.224262039,48.0675,75.200736084,101.7258134929,71.4369981606,55.2106255806,103.4938999252,29.2054960688,121.5785171723,219.2877301132
2017-10-02,67.8311582603,47.9147257886,47.9595,76.2479246401,102.672573237,72.0573018377,54.9749129806,103.5021986903,29.2433605809,122.3664218597,220.2391436619
2017-10-03,67.5129582149,48.1430397269,47.855,76.6494781465,103.3611257782,72.3321199225,55.0624633749,104.1578011355,29.2732536168,123.1623663908,220.7104861538
2017-10-04,67.9038896993,47.8805529865,48.2725,75.8699919281,103.979258173,72.5676782809,55.082667312,105.1785492464,29.6080556188,122.9292109221,220.9723430938
2017-10-05,69.0675927227,48.7923229657,49.0425,76.8856860915,104.2139919939,72.261452415,55.2375641635,104.896391232,29.446633225,123.2588445158,222.2816277938
2017-10-06,69.0948670123,49.2108159763,49.479,76.75106289,104.237465376,72.4970107734,55.0287901463,105.3362257839,29.3888400223,124.0145898282,222.0284994185
2017-10-09,69.3585184785,49.1449466622,49.5495,76.3471932854,104.4174279719,72.3321199225,55.2442988092,105.2947319582,29.4745333918,123.5615684955,221.6618997025
2017-10-10,69.3585184785,48.9215853039,49.36,76.9173621389,104.7695287032,71.9395226585,55.3991956607,106.3818701901,29.6997275956,123.925603495,222.2467135351
2017-10-11,69.4767070668,49.805620835,49.75,76.6877107952,106.9212553943,71.813891534,55.628173615,106.7221195604,29.8671285966,123.715272162,222.5958561218
2017-10-12,70.1131071577,49.805620835,50.0465,76.0145947876,107.0620956868,72.3556757584,55.5136846379,107.8756479134,30.0325367285,124.0469484948,222.2641706645
2017-10-13,70.4494900629,49.9155681112,50.147,75.9116476335,106.749117259,73.0544988883,55.5002153464,108.4731590027,30.0026436926,124.1440244947,222.5347561691
2017-10-16,70.5949529408,49.9888662953,50.317,77.4796119806,106.5065589775,73.1330183411,55.7696011751,109.1038651525,30.1959519914,123.949872495,222.8315273678
2017-10-17,70.5404043616,50.0705838654,50.4565,77.3053937198,110.1605821219,72.8660522016,55.8706208608,108.3320799955,30.4251319333,124.1521141614,222.9886415318
2017-10-18,70.5585872213,50.1567587575,49.85,77.5983971584,110.0745130543,72.8424963657,55.7359279465,108.9544873802,30.3992246355,123.9336931617,223.2068556484
2017-10-19,70.8313301174,49.6169275368,49.3305,77.6934253006,111.1386397088,72.4574369692,55.7224586551,109.1702552735,30.6642762204,123.6586444954,223.2679556011
2017-10-20,71.6495588057,49.776895871,49.1455,78.8020869602,111.4203202938,69.8151415278,55.9716405466,109.6598824161,30.7220694231,124.7588391605,224.420126137
2017-10-23,71.6677416655,48.8096569957,48.315,78.6674637587,112.3749044985,69.0635904292,56.0591909409,109.9270197667,30.7659125425,124.2572798279,223.5472696704
2017-10-24,71.6950159551,48.9557581059,48.795,79.9186676316,110.825661281,68.8104363749,56.2140877923,115.4033354538,30.7340266375,124.4595214943,223.9400550804
2017-10-25,71.4859130681,49.1028497321,48.6455,80.0136957739,111.4359692152,68.6996814762,56.0288850352,114.234609545,30.6622833514,124.9529911603,222.8315273678
2017-10-26,71.6041016564,49.1008687001,48.6215,80.5680266037,110.9586771128,69.2218117131,56.2140877923,114.318089967,30.5686185056,130.5591301525,223.1195700018
2017-10-27,76.1952737408,51.1933337528,55.0475,80.5917836392,110.9352037307,68.8579027601,56.3757192895,115.0443696389,31.0568714252,130.1465571531,224.943840017
2017-10-30,76.2680051797,51.1665898208,55.5425,80.3066992125,109.542449727,68.248750817,56.2612303124,113.9424280677,30.9612137103,129.3942181541,224.1058978091
2017-10-31,75.622513659,51.1621324988,55.264,79.6731782642,109.080806546,68.3041282664,56.1332720438,113.3664131555,30.9034205076,128.973555488,224.4550403957
2017-11-01,75.622513659,51.6355991474,55.184,79.9186676316,109.5268008056,68.7392367972,56.483473621,113.7754672236,30.5666256365,129.3699491541,224.7518115944
2017-11-02,76.4134680576,51.6539236934,54.711,80.4492414259,109.4876785022,68.4386163577,56.2544956666,113.9257319833,29.8651357275,128.9573761547,224.839097241
2017-11-03,76.4952909265,52.0015948099,55.58,80.3066992125,109.6050454126,68.4939938071,56.0187830666,114.0593006586,30.4211461951,128.8279414882,225.5897538023
2017-11-06,76.7953081122,51.6395612114,56.033,79.8078014657,109.3546626704,68.0747074047,56.4026578724,114.9608892169,30.2637095394,128.4639064887,225.938896389
2017-11-07,76.6134795148,52.1204567301,56.1585,78.2002420593,109.3624871311,68.8104363749,56.2881688952,115.8791738595,30.9871210081,129.2486041543,225.781782225
2017-11-08,76.877130981,52.4126589504,56.644,77.3212317435,110.5752785387,69.2851002267,56.2140877923,114.6102714442,30.8735274717,130.195095153,226.1658390703
2017-11-09,76.4498337771,51.8891712438,56.4565,77.3133127316,109.8163058514,69.4433215106,56.5508200782,112.9824032141,30.9392921506,129.8795981534,225.3453539917
2017-11-10,76.24982232,51.7123641375,56.2675,77.2182845894,109.1981734565,69.74394195,56.3757192895,113.9340800255,30.9213563291,129.677356487,225.2755254744
2017-11-13,76.3043708992,51.5662630273,56.4585,77.4954500043,109.3546626704,70.4084713425,56.3417334448,113.9758202366,31.2442011168,131.6674144843,225.4850110263
2017-11-14,76.4134680576,51.5880543794,56.842,77.0282283049,109.1434022316,70.3056275079,55.8999174629,114.8189724994,31.5670459044,131.1739448183,224.9612971464
2017-11-15,75.8225251161,51.329034445,56.3345,77.7567773955,108.8382482645,69.7993193994,55.1998090608,111.9472459805,31.3597875222,130.1303778198,223.8353123044
2017-11-16,76.0235489233,51.9263155938,56.8645,77.9785097274,108.6582856685,70.6062479474,54.7579930789,113.8339035191,31.3458374388,130.3892471527,225.7381394017
2017-11-17,75.2925532606,51.303281029,56.494,77.7171823362,107.9775575881,69.9575406833,54.5404836724,113.6418985483,31.0967288064,130.7128338189,225.074768487
