date,adj_close
2014-12-31,68.6590608152
2015-01-02,68.9216050224
2015-01-05,65.2834924369
2015-01-06,64.8634217054
2015-01-07,65.8685909558
2015-01-08,66.5437046315
2015-01-09,65.7485707468
2015-01-12,65.178474754
2015-01-13,64.7884090747
2015-01-14,64.5633711829
2015-01-15,63.7757385612
2015-01-16,63.4278158888
2015-01-20,63.5110147888
2015-01-21,64.5699098787
2015-01-22,65.6666226505
2015-01-23,64.7514347513
2015-01-26,65.0691032783
2015-01-27,60.3948378097
2015-01-28,60.5158543914
2015-01-29,60.5082908551
2015-01-30,60.485600246
2015-02-02,61.1436279091
2015-02-03,63.473197107
2015-02-04,61.9831804447
2015-02-05,63.2084733345
2015-02-06,62.9361860256
2015-02-09,64.0404623337
2015-02-10,63.4580700343
2015-02-11,63.0874567528
2015-02-12,63.1782191891
2015-02-13,64.3883850062
2015-02-17,64.5774734151
2015-02-18,64.1387883064
2015-02-19,63.0042578528
2015-02-20,63.8665009975
2015-02-23,63.1479650436
2015-02-24,63.9118822157
2015-02-25,64.4035120789
2015-02-26,63.3824346707
2015-02-27,62.7017163986
2015-03-02,62.7773517621
2015-03-03,62.6563351804
2015-03-04,61.8167826448
2015-03-05,61.650384845
2015-03-06,60.5536720732
2015-03-09,61.1209373
2015-03-10,60.4402190279
2015-03-11,60.2813847644
2015-03-12,60.6519980459
2015-03-13,59.9258985556
2015-03-16,60.485600246
2015-03-17,59.3359427198
2015-03-18,61.5142411905
2015-03-19,60.5763626823
2015-03-20,61.4083516815
2015-03-23,61.332716318
2015-03-24,60.8713406002
2015-03-25,60.4024013461
2015-03-26,60.4175284188
2015-03-27,60.2586941553
2015-03-30,61.544495336
2015-03-31,60.5309814641
2015-04-01,60.2360035462
2015-04-02,60.6898157276
2015-04-06,61.6352577722
2015-04-07,60.9167218183
2015-04-08,60.8410864548
2015-04-09,61.0226113273
2015-04-10,62.4748103079
2015-04-13,62.1268876354
2015-04-14,62.7773517621
2015-04-15,64.4110756152
2015-04-16,64.3203131789
2015-04-17,63.511924135
2015-04-20,64.5185972841
2015-04-21,64.000008086
2015-04-22,64.7245077009
2015-04-23,64.663497207
2015-04-24,64.5185972841
2015-04-27,65.0753180408
2015-04-28,65.7388071618
2015-04-29,66.7302276874
2015-04-30,66.2573963598
2015-05-01,66.6310856349
2015-05-04,66.5777014527
2015-05-05,66.3489121006
2015-05-06,66.3412857889
2015-05-07,65.9142123317
2015-05-08,66.5853277644
2015-05-11,67.6987692779
2015-05-12,67.233564262
2015-05-13,67.4471009906
